id,web_name,team,pos,now_cost,cost_change_event,selected_by_percent,transfers_in_event,transfers_out_event
485,Bakwa,NFO,MID,55,0,0.0,0,26
486,McAtee,NFO,MID,55,0,0.1,297,787
487,Dominguez,NFO,MID,49,0,0.1,47,256
488,I.Sangaré,NFO,MID,49,0,0.4,259,2581
489,Yates,NFO,MID,45,0,1.2,495,6299
490,Wood,NFO,FWD,58,0,0.9,1494,5466
491,Igor Jesus,NFO,FWD,58,0,2.6,5707,20053
493,Kalimuendo,NFO,FWD,54,0,0.1,175,336
558,Schlager,NFO,MID,50,0,0.1,169,657
581,Diomande,NFO,DEF,54,0,0.5,1229,1837
590,Benda,NFO,GK,45,0,0.1,105,199
112,Van Hecke,TOT,DEF,49,0,6.6,14076,22416
147,Tosin,TOT,DEF,44,0,0.1,84,465
401,Marmoush,TOT,FWD,70,0,2.1,8044,18596
403,Sávio,TOT,MID,65,0,0.7,2282,5754
455,Tonali,TOT,MID,53,-1,1.9,1832,13061
494,Vicario,TOT,GK,45,0,0.1,0,608
495,Austin,TOT,GK,40,0,1.0,1574,1836
496,Kinsky,TOT,GK,45,0,17.4,13609,96545
497,Dubravka,TOT,GK,40,0,17.2,21325,39966
498,Senesi,TOT,DEF,58,0,3.6,946,18171
499,Pedro Porro,TOT,DEF,54,0,7.7,1527,62979
500,Romero,TOT,DEF,50,0,0.1,0,230
502,Robertson,TOT,DEF,44,0,2.6,4458,10638
503,Van de Ven,TOT,DEF,50,0,3.8,4566,16961
505,Spence,TOT,DEF,45,0,0.2,0,974
506,Udogie,TOT,DEF,44,0,0.3,275,1376
507,Phillips,TOT,DEF,45,0,0.0,0,49
508,Davies,TOT,DEF,39,-1,0.9,6038,3080
509,Byfield,TOT,DEF,40,0,0.1,110,206
510,Rowswell,TOT,DEF,40,0,0.1,124,276
511,Souza,TOT,DEF,40,0,0.2,0,741
512,Kudus,TOT,MID,65,0,0.1,1818,900
513,Xavi,TOT,MID,59,0,0.0,39,64
514,Tel,TOT,MID,57,-1,0.2,159,1704
515,Maddison,TOT,MID,63,0,0.4,589,1658
516,Bentancur,TOT,MID,55,0,0.2,284,547
517,Odobert,TOT,MID,55,0,0.0,13,10
518,P.M.Sarr,TOT,MID,49,0,0.1,0,569
519,Gallagher,TOT,MID,53,0,0.2,681,522
520,Bergvall,TOT,MID,53,-1,0.1,81,510
521,Kulusevski,TOT,MID,65,0,0.0,49,51
522,Gray,TOT,MID,49,0,0.2,393,1006
523,Moore,TOT,MID,50,0,0.1,0,469
524,Olusesi,TOT,MID,44,0,1.0,5260,6555
525,Fernandes,TOT,MID,57,-1,0.8,368,5716
526,Solanke,TOT,FWD,58,0,0.8,1389,4760
527,Richarlison,TOT,FWD,59,0,0.6,0,4729
528,Scarlett,TOT,FWD,45,0,1.1,0,6885
578,Mudryk,TOT,MID,53,-1,0.0,18,485
601,Williams-Barnett,TOT,MID,45,0,0.1,140,646
501,Danso,SUN,DEF,50,0,0.2,989,681
529,Roefs,SUN,GK,49,0,2.5,1757,9490
530,Patterson,SUN,GK,40,0,0.1,0,293
531,Ellborg,SUN,GK,45,0,0.1,108,205
532,Ballard,SUN,DEF,49,0,2.5,3274,12831
533,Mukiele,SUN,DEF,54,0,1.9,4391,7368
534,Hume,SUN,DEF,43,-1,2.8,1058,26291
535,Alderete,SUN,DEF,48,-1,0.2,187,894
536,Reinildo,SUN,DEF,44,-1,0.3,147,1428
537,Seelt,SUN,DEF,45,0,0.0,0,18
538,Hjelde,SUN,DEF,40,0,0.0,0,129
539,O'Nien,SUN,DEF,39,-1,2.5,14736,9568
540,Masuaku,SUN,DEF,40,0,0.1,0,541
541,Meunier,SUN,DEF,45,0,0.3,1402,673
542,E.Le Fée,SUN,MID,57,-1,3.4,9315,20551
543,Diarra,SUN,MID,54,0,0.0,7,170
544,Xhaka,SUN,MID,55,0,3.6,5152,20169
545,Sadiki,SUN,MID,49,0,0.2,347,1148
546,Adingra,SUN,MID,49,0,0.0,0,170
547,Mundle,SUN,MID,49,0,0.0,8,47
548,Rigg,SUN,MID,49,0,0.0,25,196
549,Talbi,SUN,MID,53,0,0.1,93,477
550,Jocelin.T,SUN,MID,50,0,0.0,24,34
551,N.Angulo,SUN,MID,50,0,0.1,432,655
552,Brobbey,SUN,FWD,57,-1,7.0,179392,24265
553,Isidor,SUN,FWD,55,0,1.3,2143,10117
612,Methalie,SUN,DEF,45,0,0.0,91,53
613,Ahoka,SUN,MID,45,0,0.2,496,1376
646,Fofana,SUN,MID,55,0,0.0,278,263
651,J.Angulo,SUN,FWD,45,0,0.7,7420,6192
